instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
131005956,511742,UGROCAP,"UGRO CAPITAL",0,,0,0.05,1,EQ,BSE,BSE
131009028,511754,SAHLIBHFI,"SHALIBHADRA FINANCE",0,,0,0.05,1,EQ,BSE,BSE
131009540,511756,ABIRAFN,"ABIRAMI FINANCIAL SERVICES (IN",0,,0,0.01,1,EQ,BSE,BSE
131010052,511758,MANSIFIN,"MANSI FINANCE (CHENNAI)",0,,0,0.01,1,EQ,BSE,BSE
131011588,511764,AASTAFIN,"AASTAMANGALAM FINANCE ",0,,0,0.01,1,EQ,BSE,BSE
131012100,511766,MUTHOOTCAP,"MUTHOOT CAPITAL SERVICES",0,,0,0.05,1,EQ,BSE,BSE
131012612,511768,MASTERTR,"MASTER TRUST",0,,0,0.05,1,EQ,BSE,BSE
131073028,512004,ZNILKENG,"NILKANTH ENGINEERING",0,,0,0.01,50,EQ,BSE,BSE
131074052,512008,EFCIL,"EFC (I)",0,,0,0.05,1,EQ,BSE,BSE
131075588,512014,SOBME,"SOBHAGYA MERCHANTILE",0,,0,0.05,1,EQ,BSE,BSE
131076612,512018,CNIRESLTD,"CNI RESEARCH",0,,0,0.01,1,EQ,BSE,BSE
131077124,512020,ZSARACOM,"SARASWATI COMMERCIAL (INDIA) L",0,,0,0.05,1,EQ,BSE,BSE
131077636,512022,WINROC,"WINRO COMMERCIAL (INDIA)",0,,0,0.05,1,EQ,BSE,BSE
131078404,512025,BANGANGA,"BANGANGA PAPER INDUSTRIES LIMI",0,,0,0.01,1,EQ,BSE,BSE
131078660,512026,VEGA,"VEGA JEWELLERS",0,,0,0.01,1,EQ,BSE,BSE
131081220,512036,KAPILCO,"KAPIL COTEX",0,,0,0.05,1,EQ,BSE,BSE
131081732,512038,TCC,"TCC CONCEPT",0,,0,0.05,1,EQ,BSE,BSE
131084036,512047,ROYALIND,"ROYAL INDIA CORPORATION LIMITE",0,,0,0.01,1,EQ,BSE,BSE
131084292,512048,DHANSAFAL,"DHANSAFAL FINSERVE",0,,0,0.01,1,EQ,BSE,BSE
131087364,512060,SHYAM,"VENTURA GUARANTY",0,,0,0.01,50,EQ,BSE,BSE
131087876,512062,ZSANMCOM,"SANMITRA COMMERCIAL",0,,0,0.01,1,EQ,BSE,BSE
131088132,512063,WARDHEALTH,"WARDWIZARD HEALTHCARE",0,,0,0.01,50,EQ,BSE,BSE
131088388,512064,VISVEN,"VISHVPRABHA VENTURES",0,,0,0.01,1,EQ,BSE,BSE
131088644,512065,MRUTR,"MRUGESH TRADING",0,,0,0.01,1,EQ,BSE,BSE
131089412,512068,DECNGOLD,"DECCAN GOLD MINES",0,,0,0.05,1,EQ,BSE,BSE
131089924,512070,UPL,"UPL",0,,0,0.05,1,EQ,BSE,BSE
131095300,512091,NIBEORD,"NIBE ORDNANCE AND MARITIME LIM",0,,0,0.01,1,EQ,BSE,BSE
131095812,512093,CRANESSOFT,"CRANES SOFTWARE INTERNATIONAL",0,,0,0.01,1,EQ,BSE,BSE
131096836,512097,SAICOM,"SAIANAND COMMERCIAL",0,,0,0.01,1,EQ,BSE,BSE
131097348,512099,EY,"EYANTRA VENTURES",0,,0,0.05,1,EQ,BSE,BSE
131097860,512101,TRIPR,"TRIOCHEM PRODUCTS",0,,0,0.01,1,EQ,BSE,BSE
131098372,512103,NIDHGRN,"NIDHI GRANITES",0,,0,0.05,1,EQ,BSE,BSE
131099908,512109,AVIVA,"AVIVA INDUSTRIES",0,,0,0.01,1,EQ,BSE,BSE
131101444,512115,ROSEMER,"ROSE MERC.LTD.",0,,0,0.01,1,EQ,BSE,BSE
131101956,512117,TWIROST,"TWIN ROSES TRADES & AGENCIES L",0,,0,0.01,1,EQ,BSE,BSE
131105540,512131,SIGIND,"SIGNET INDUSTRIES",0,,0,0.01,1,EQ,BSE,BSE
131109636,512147,KAJALSY,"KAJAL SYNTHETICS & SILK MILLS",0,,0,0.01,1,EQ,BSE,BSE
131110148,512149,AVANCE,"AVANCE TECHNOLOGIES",0,,0,0.01,1,EQ,BSE,BSE
131111172,512153,MLINDLTD,"M LAKHAMSI INDUSTRIES",0,,0,0.01,1,EQ,BSE,BSE
131112196,512157,TERRAREAL,"TERRAFORM REALSTATE",0,,0,0.01,50,EQ,BSE,BSE
131113220,512161,SECURKLOUD,"SECUREKLOUD TECHNOLOGIES LIMIT",0,,0,0.01,1,EQ,BSE,BSE
131114244,512165,ABANSENT,"ABANS ENTERPRISES",0,,0,0.01,1,EQ,BSE,BSE
131116804,512175,VAMA,"VAMA INDUSTRIES",0,,0,0.01,1,EQ,BSE,BSE
131117828,512179,SUNTECK,"SUNTECK REALTY",0,,0,0.05,1,EQ,BSE,BSE
131121924,512195,BENTCOM,"BENTLEY COMMERCIAL ENTERPRISES",0,,0,0.01,50,EQ,BSE,BSE
131122436,512197,SILVERO,"SILVER OAK COMMERCIAL",0,,0,0.01,1,EQ,BSE,BSE
131126532,512213,CLASELE,"CLASSIC ELECTRICALS",0,,0,0.01,1,EQ,BSE,BSE
131127556,512217,PRISMMEDI,"PRISM MEDICO AND PHARMACY",0,,0,0.01,1,EQ,BSE,BSE
131128580,512221,SPVGLOBAL,"SPV GLOBAL TRADING",0,,0,0.01,1,EQ,BSE,BSE
131130628,512229,VERITAS,"VERITAS (INDIA)",0,,0,0.05,1,EQ,BSE,BSE
131132676,512237,JAICORPLTD,"JAI CORP",0,,0,0.05,1,EQ,BSE,BSE
131134724,512245,ZNIVITRD,"NIVI TRADING",0,,0,0.01,50,EQ,BSE,BSE
131135236,512247,ASHCAP,"ASHIRWAD CAPITAL",0,,0,0.01,1,EQ,BSE,BSE
131137796,512257,SVARTCORP,"SWASTI VINAYAKA ART AND HERITA",0,,0,0.01,1,EQ,BSE,BSE
131138820,512261,BAJGLOB,"BAJAJ GLOBAL",0,,0,0.01,1,EQ,BSE,BSE
131140356,512267,MMWL,"MEDIA MATRIX WORLDWIDE",0,,0,0.01,1,EQ,BSE,BSE
131141380,512271,TASHIND,"TASHI INDIA",0,,0,0.05,1,EQ,BSE,BSE
131142916,512277,AUTOINT,"AUTORIDERS INTERNATIONAL",0,,0,0.05,1,EQ,BSE,BSE
131146500,512291,ZSPEEDCO,"SPEEDAGE COMMERCIALS",0,,0,0.01,50,EQ,BSE,BSE
131147780,512296,BHAGYANGR,"BHAGYANAGAR INDIA",0,,0,0.01,1,EQ,BSE,BSE
131148036,512297,SHANTAI,"SHANTAI INDUSTRIES ",0,,0,0.01,1,EQ,BSE,BSE
131149060,512301,CHMBBRW,"CHAMBAL BREWERIES & DISTILLERI",0,,0,0.01,1,EQ,BSE,BSE
131149572,512303,ZMANSOON,"MANSOON TRADING CO.LTD.",0,,0,0.01,50,EQ,BSE,BSE
131156228,512329,SGMART,"SG MART",0,,0,0.05,1,EQ,BSE,BSE
131159300,512341,CESL,"CES",0,,0,0.01,1,EQ,BSE,BSE
131160068,512344,ARAVALIS,"ARAVALI SECURITIES & FINANCE L",0,,0,0.01,1,EQ,BSE,BSE
131160324,512345,YASTF,"YASH TRADING & FINANCE",0,,0,0.05,1,EQ,BSE,BSE
131164420,512361,CUPIDALBV,"CUPID BREWERIES AND DISTILLERI",0,,0,0.01,1,EQ,BSE,BSE
131165956,512367,ZSHERAPR,"SHERATON PROPERTIES & FINANCE",0,,0,0.01,100,EQ,BSE,BSE
131168516,512377,MAGANTR,"MAGNANIMOUS TRADE & FINANCE LT",0,,0,0.01,1,EQ,BSE,BSE
131169028,512379,CRSL,"CRESSANDA RAILWAY SOLUTIONS LI",0,,0,0.01,1,EQ,BSE,BSE
131169540,512381,STARTECK,"STARTECK FINANCE",0,,0,0.05,1,EQ,BSE,BSE
131172612,512393,SHARDUL,"SHARDUL SECURITIES",0,,0,0.01,1,EQ,BSE,BSE
131174148,512399,SERA,"SERA INVESTMENTS & FINANCE IND",0,,0,0.01,1,EQ,BSE,BSE
131175428,512404,BENGALS,"BENGAL STEEL INDUSTRIES",0,,0,0.01,50,EQ,BSE,BSE
131176452,512408,UNIWSEC,"UNIWORTH SECURITIES",0,,0,0.01,1,EQ,BSE,BSE
131178244,512415,MERCTRD,"MERCURY TRADE LINKS",0,,0,0.01,1,EQ,BSE,BSE
131180804,512425,NIRAVCOM,"NIRAV COMMERCIALS",0,,0,0.05,1,EQ,BSE,BSE
131182340,512431,WHITHAL,"WHITE HALL COMMERCIAL CO.LTD.",0,,0,0.01,1,EQ,BSE,BSE
131182852,512433,ASUTENT,"ASUTOSH ENTERPRISES",0,,0,0.01,100,EQ,BSE,BSE
131183876,512437,APOLLOFI,"APOLLO FINVEST (INDIA)",0,,0,0.05,1,EQ,BSE,BSE
131184900,512441,ENBETRD,"ENBEE TRADE &AMP; FINANCE",0,,0,0.01,1,EQ,BSE,BSE
131185412,512443,GANONPRO,"GANON PRODUCTS ",0,,0,0.01,1,EQ,BSE,BSE
131185924,512445,DEVITRD,"DEVINSU TRADING",0,,0,0.01,100,EQ,BSE,BSE
131187972,512453,SHRJAGP,"SHRI JAGDAMBA POLYMERS",0,,0,0.05,1,EQ,BSE,BSE
131188484,512455,LLOYDSME,"LLOYDS METALS AND ENERGY",0,,0,0.05,1,EQ,BSE,BSE
131190020,512461,PUNCTRD,"PUNCTUAL TRADING",0,,0,0.01,100,EQ,BSE,BSE
131190532,512463,LLOYDSENT,"LLOYDS ENTERPRISES",0,,0,0.01,1,EQ,BSE,BSE
131194116,512477,BETXIND,"BETEX INDIA",0,,0,0.05,1,EQ,BSE,BSE
131194628,512479,VIRYA,"VIRYA RESOURCES",0,,0,0.05,1,EQ,BSE,BSE
131196164,512485,DHANCOT,"DHANLAXMI COTEX",0,,0,0.05,1,EQ,BSE,BSE
131197188,512489,OASISEC,"OASIS SECURITIES",0,,0,0.01,1,EQ,BSE,BSE
131198212,512493,GARNETINT,"GARNET INTERNATIONAL",0,,0,0.05,1,EQ,BSE,BSE
131199748,512499,SHALPRO,"SHALIMAR PRODUCTIONS",0,,0,0.01,1,EQ,BSE,BSE
131201284,512505,MEENST,"MEENAKSHI STEEL INDUSTRIES",0,,0,0.01,1,EQ,BSE,BSE
131202820,512511,VARUNME,"VARUN MERCANTILE",0,,0,0.01,1,EQ,BSE,BSE
131204356,512517,VINVANI,"VINAYAK VANIJYA",0,,0,0.01,1,EQ,BSE,BSE
131204868,512519,DONEAR,"DONEAR INDUSTRIES",0,,0,0.05,1,EQ,BSE,BSE
131206916,512527,SUPER,"SUPER SALES INDIA",0,,0,0.05,1,EQ,BSE,BSE
131207428,512529,SEQUENT,"SEQUENT SCIENTIFIC",0,,0,0.05,1,EQ,BSE,BSE
131207940,512531,STCINDIA,"STATE TRADING CORPORATION OF I",0,,0,0.05,1,EQ,BSE,BSE
131213572,512553,ZENITHEXPO,"ZENITH EXPORTS",0,,0,0.05,1,EQ,BSE,BSE
131215108,512559,KOHINOOR,"KOHINOOR FOODS",0,,0,0.01,1,EQ,BSE,BSE
131218692,512573,AVANTIFEED,"AVANTI FEEDS",0,,0,0.05,1,EQ,BSE,BSE
131222276,512587,ZODJRDMKJ,"ZODIAC-JRD-MKJ",0,,0,0.01,1,EQ,BSE,BSE
131222788,512589,SITAENT,"SITA ENTERPRISES",0,,0,0.05,1,EQ,BSE,BSE
131223300,512591,PULSRIN,"PULSAR INTERNATIONAL",0,,0,0.01,1,EQ,BSE,BSE
131224836,512597,KEYFINSERV,"KEYNOTE FINANCIAL SERVICES LIM",0,,0,0.05,1,EQ,BSE,BSE
131225348,512599,ADANIENT,"ADANI ENTERPRISES",0,,0,0.05,1,EQ,BSE,BSE
131225604,512600,ASTALLTD,"ASTAL LABORATORIES",0,,0,0.01,1,EQ,BSE,BSE
131227652,512608,BHANDARI,"BHANDARI HOSIERY EXPORTS",0,,0,0.01,1,EQ,BSE,BSE
131230212,512618,RLF,"RLF",0,,0,0.01,1,EQ,BSE,BSE
131231748,512624,REGENTRP,"REGENT ENTERPRISES ",0,,0,0.01,1,EQ,BSE,BSE
131232260,512626,ORBTEXP,"ORBIT EXPORTS",0,,0,0.05,1,EQ,BSE,BSE
131234308,512634,SAVERA,"SAVERA INDUSTRIES",0,,0,0.05,1,EQ,BSE,BSE
131329284,513005,CHROME,"CHROME SILICON ",0,,0,0.01,1,EQ,BSE,BSE
131331076,513012,ZJEETMAC,"JEET MACHINE TOOLS",0,,0,0.01,1,EQ,BSE,BSE
131333892,513023,NAVA,"NAVA",0,,0,0.05,1,EQ,BSE,BSE
131337988,513039,ZHINUDYP,"HINDUSTHAN UDYOG",0,,0,0.01,1,EQ,BSE,BSE
131339012,513043,REMIEDEL,"REMI EDELSTAHL TUBULARS LIMITE",0,,0,0.01,1,EQ,BSE,BSE
131343108,513059,GSAUTO,"G.S.AUTO INTERNATIONAL",0,,0,0.01,1,EQ,BSE,BSE
131344132,513063,TRANSFRE,"TRANS-FREIGHT CONTAINERS",0,,0,0.01,1,EQ,BSE,BSE
131352836,513097,SBCL,"SHIVALIK BIMETAL CONTROLS",0,,0,0.05,1,EQ,BSE,BSE
131355652,513108,GANDHITUBE,"GANDHI SPECIAL TUBES",0,,0,0.05,1,EQ,BSE,BSE
131357956,513117,AMFORG,"AMFORGE INDUSTRIES",0,,0,0.01,1,EQ,BSE,BSE
131358468,513119,ONIXSOLAR,"ONIX SOLAR ENERGY",0,,0,0.05,1,EQ,BSE,BSE
131358980,513121,ORICONENT,"ORICON ENTERPRISES",0,,0,0.01,1,EQ,BSE,BSE
131366148,513149,ACROW,"ACROW INDIA",0,,0,0.05,1,EQ,BSE,BSE
131372292,513173,STLSTRINF,"STEEL STRIPS INFRASTRUCTURES L",0,,0,0.01,1,EQ,BSE,BSE
131386372,513228,PENIND,"PENNAR INDUSTRIES",0,,0,0.05,1,EQ,BSE,BSE
131392004,513250,JYOTISTRUC,"JYOTI STRUCTURES",0,,0,0.01,1,EQ,BSE,BSE
131392516,513252,JAYUSH,"JAY USHIN",0,,0,0.05,1,EQ,BSE,BSE
131395076,513262,SSWL,"STEEL STRIPS WHEELS",0,,0,0.05,1,EQ,BSE,BSE
131396868,513269,MANINDS,"MAN INDUSTRIES (INDIA)",0,,0,0.05,1,EQ,BSE,BSE
131403524,513295,IMEC,"IMEC SERVICES",0,,0,0.01,1,EQ,BSE,BSE
131405572,513303,MDRNSTL,"MODERN STEELS",0,,0,0.01,1,EQ,BSE,BSE
131407108,513309,GOLKONDA,"GOLKONDA ALUMINIUM EXTRUSIONS",0,,0,0.01,1,EQ,BSE,BSE
131414276,513337,GUJTLRM,"GUJARAT TOOLROOM",0,,0,0.01,1,EQ,BSE,BSE
131417348,513349,AJMERA,"AJMERA REALTY & INFRA INDIA LT",0,,0,0.05,1,EQ,BSE,BSE
131418372,513353,COCHINM,"COCHIN MINERALS & RUTILE",0,,0,0.05,1,EQ,BSE,BSE
131420420,513361,ISWL,"INDIA STEEL WORKS",0,,0,0.01,1,EQ,BSE,BSE
131422468,513369,KVFORGE,"KRISHANVEER FORGE",0,,0,0.01,1,EQ,BSE,BSE
131424004,513375,CARBORUNIV,"CARBORUNDUM UNIVERSAL",0,,0,0.05,1,EQ,BSE,BSE
131424516,513377,MMTC,"MMTC",0,,0,0.01,1,EQ,BSE,BSE
131429636,513397,VALLABHSQ,"VALLABH STEELS",0,,0,0.01,1,EQ,BSE,BSE
131430660,513401,ASHIS,"ASHIANA ISPAT",0,,0,0.01,1,EQ,BSE,BSE
131431172,513403,PMTELELIN,"P.M.TELELINNKS",0,,0,0.01,1,EQ,BSE,BSE
131435012,513418,SMFIL,"SMITHS & FOUNDERS (INDIA) LIMI",0,,0,0.01,1,EQ,BSE,BSE
131436036,513422,BLOIN,"BLOOM INDUSTRIES",0,,0,0.01,1,EQ,BSE,BSE
131438084,513430,MAITRI,"MAITRI ENTERPRISES ",0,,0,0.01,1,EQ,BSE,BSE
131439620,513436,SHAHALLOYS,"SHAH ALLOYS",0,,0,0.01,1,EQ,BSE,BSE
131443716,513452,ELANGO,"ELANGO INDUSTRIES",0,,0,0.01,1,EQ,BSE,BSE
131444740,513456,KANSHST,"KANISHK STEEL INDUSTRIES",0,,0,0.01,1,EQ,BSE,BSE
131445764,513460,MAHALXSE,"MAHALAXMI SEAMLESS",0,,0,0.01,1,EQ,BSE,BSE
131448836,513472,SIMPLEXCAS,"SIMPLEX CASTINGS",0,,0,0.05,1,EQ,BSE,BSE
131452932,513488,SSWRL,"SHREE STEEL WIRE ROPES",0,,0,0.01,1,EQ,BSE,BSE
131454980,513496,SIZEMASTER,"SIZEMASTERS TECHNOLOGY",0,,0,0.05,1,EQ,BSE,BSE
131455492,513498,SOUTHMG,"SOUTHERN MAGNESIUM & CHEMICALS",0,,0,0.05,1,EQ,BSE,BSE
131456516,513502,BAROEXT,"BARODA EXTRUSION",0,,0,0.01,1,EQ,BSE,BSE
131457796,513507,GUJCONT,"GUJARAT CONTAINERS",0,,0,0.05,100,EQ,BSE,BSE
131458308,513509,KALYANIFRG,"KALYANI FORGE",0,,0,0.05,1,EQ,BSE,BSE
131458820,513511,PANCHMAHQ,"PANCHMAHAL STEEL",0,,0,0.05,1,EQ,BSE,BSE
131459332,513513,ADITYA,"ADITYA ISPAT",0,,0,0.01,1,EQ,BSE,BSE
131460356,513517,STEELCAS,"STEELCAST",0,,0,0.05,1,EQ,BSE,BSE
131460868,513519,PITTIENG,"PITTI ENGINEERING",0,,0,0.05,1,EQ,BSE,BSE
131464196,513532,PRADPME,"PRADEEP METALS",0,,0,0.05,1,EQ,BSE,BSE
131465220,513536,GNRL,"GUJARAT NATURAL RESOURCES LIMI",0,,0,0.01,1,EQ,BSE,BSE
131466244,513540,TNSTLTU,"TAMILNADU STEEL TUBES",0,,0,0.01,100,EQ,BSE,BSE
131468292,513548,SHRDAIS,"SHARDA ISPAT",0,,0,0.05,1,EQ,BSE,BSE
131469828,513554,MAHASTEEL,"MAHAMAYA STEEL INDUSTRIES",0,,0,0.05,1,EQ,BSE,BSE
131472900,513566,NOVIS,"NOVA IRON & STEEL",0,,0,0.01,1,EQ,BSE,BSE
131475204,513575,STERPOW,"STERLING POWERGENSYS",0,,0,0.01,1,EQ,BSE,BSE
131481348,513599,HINDCOPPER,"HINDUSTAN COPPER",0,,0,0.05,1,EQ,BSE,BSE
131489028,513629,TULSYAN,"TULSYAN NEC",0,,0,0.01,1,EQ,BSE,BSE
131492356,513642,AXELPOLY,"AXEL POLYMERS",0,,0,0.01,1,EQ,BSE,BSE
131502852,513683,NLCINDIA,"NLC INDIA ",0,,0,0.05,1,EQ,BSE,BSE
131505412,513693,KAJARIR,"KIC METALIKS",0,,0,0.01,1,EQ,BSE,BSE
131506948,513699,SOLIDSTON,"SOLID STONE COMPANY",0,,0,0.01,1,EQ,BSE,BSE
131509508,513709,SHILGRAVQ,"SHILP GRAVURES",0,,0,0.05,1,EQ,BSE,BSE
131510532,513713,WHITEORG,"WHITE ORGANIC AGRO ",0,,0,0.01,1,EQ,BSE,BSE
131512580,513721,MFSINTRCRP,"MFS INTERCORP",0,,0,0.01,1,EQ,BSE,BSE
131514628,513729,AROGRANITE,"ARO GRANITE INDUSTRIES",0,,0,0.01,1,EQ,BSE,BSE
131586564,514010,RUDRAECO,"RUDRA ECOVATION",0,,0,0.01,1,EQ,BSE,BSE
131591172,514028,RAJKSYN,"RAJKAMAL SYNTHETICS",0,,0,0.01,1,EQ,BSE,BSE
131591684,514030,DEEPAKSP,"DEEPAK SPINNERS",0,,0,0.05,1,EQ,BSE,BSE
131593220,514036,LOYALTEX,"LOYAL TEXTILE MILLS",0,,0,0.05,1,EQ,BSE,BSE
131595012,514043,HIMATSEIDE,"HIMATSINGKA SEIDE",0,,0,0.05,1,EQ,BSE,BSE
131595524,514045,BSL,"BSL",0,,0,0.05,1,EQ,BSE,BSE
131599364,514060,MARKOBENZ,"MARKOBENZ VENTURES",0,,0,0.01,1,EQ,BSE,BSE
131606276,514087,PBMPOLY,"PBM POLYTEX",0,,0,0.01,1,EQ,BSE,BSE
131612932,514113,ADINATH,"ADINATH TEXTILES",0,,0,0.01,1,EQ,BSE,BSE
131616772,514128,KONARKSY,"KONARK SYNTHETIC",0,,0,0.01,1,EQ,BSE,BSE
131619332,514138,SURYALA,"SURYALATA SPINNING MILLS",0,,0,0.05,1,EQ,BSE,BSE
131619844,514140,SURYVANSP,"SURYAVANSHI SPINNING MILLS",0,,0,0.01,1,EQ,BSE,BSE
131620356,514142,TTL,"T T",0,,0,0.01,1,EQ,BSE,BSE
131625476,514162,WELSPUNLIV,"WELSPUN LIVING",0,,0,0.05,1,EQ,BSE,BSE
131626244,514165,INDIANACRY,"INDIAN ACRYLICS",0,,0,0.01,1,EQ,BSE,BSE
131626756,514167,GANECOS,"GANESHA ECOSPHERE",0,,0,0.05,1,EQ,BSE,BSE
131627780,514171,CEETAIN,"CEETA INDUSTRIES",0,,0,0.01,1,EQ,BSE,BSE
131628804,514175,VARDMNPOLY,"VARDHMAN POLYTEX",0,,0,0.01,1,EQ,BSE,BSE
131629316,514177,RISHYRN,"RISHAB SPECIAL YARNS",0,,0,0.01,100,EQ,BSE,BSE
131630852,514183,BLACKROSE,"BLACK ROSE INDUSTRIES",0,,0,0.05,1,EQ,BSE,BSE
131634436,514197,STCORP,"S&T CORPORATION",0,,0,0.01,1,EQ,BSE,BSE
131641092,514223,RAMGOPOLY,"RAMGOPAL POLYTEX",0,,0,0.01,1,EQ,BSE,BSE
131643908,514234,SANGAMIND,"SANGAM (INDIA)",0,,0,0.05,1,EQ,BSE,BSE
131644420,514236,TTLEL,"TTL ENTERPRISES",0,,0,0.01,1,EQ,BSE,BSE
131644932,514238,MKVENTURES,"MKVENTURES CAPITAL",0,,0,0.05,1,EQ,BSE,BSE
131645444,514240,KUSHIND,"KUSH INDUSTRIES ",0,,0,0.01,1,EQ,BSE,BSE
131647492,514248,SRECR,"SREECHEM RESINS",0,,0,0.01,100,EQ,BSE,BSE
131650564,514260,SURBHIN,"SURBHI INDUSTRIES",0,,0,0.01,1,EQ,BSE,BSE
131651588,514264,SEASONST,"SEASONS TEXTILES",0,,0,0.01,1,EQ,BSE,BSE
131652100,514266,ZENIFIB,"ZENITH FIBRES",0,,0,0.01,1,EQ,BSE,BSE
131653636,514272,BHILSPIN,"BHILWARA SPINNERS",0,,0,0.05,1,EQ,BSE,BSE
131654148,514274,AARVEEDEN,"AARVEE DENIMS & EXPORTS",0,,0,0.05,1,EQ,BSE,BSE
131655684,514280,SANTETX,"SANRHEA TECHNICAL TEXTILES",0,,0,0.05,1,EQ,BSE,BSE
131657220,514286,ASHIMASYN,"ASHIMA",0,,0,0.01,1,EQ,BSE,BSE
131660804,514300,PIONEEREMB,"PIONEER EMBROIDERIES",0,,0,0.01,1,EQ,BSE,BSE
131661316,514302,VIPPYSP,"VIPPY SPINPRO",0,,0,0.05,1,EQ,BSE,BSE
131663876,514312,JAIHINDS,"JAIHIND SYNTHETICS",0,,0,0.01,1,EQ,BSE,BSE
131664900,514316,RAGHUSYN,"RAGHUVIR SYNTHETICS",0,,0,0.05,1,EQ,BSE,BSE
131665412,514318,JATTAINDUS,"JATTASHANKAR INDUSTIES",0,,0,0.05,1,EQ,BSE,BSE
131666436,514322,KAMADGIRI,"KAMADGIRI FASHION",0,,0,0.05,1,EQ,BSE,BSE
131666948,514324,OMNITEX,"OMNITEX INDUSTRIES (INDIA)",0,,0,0.05,1,EQ,BSE,BSE
131667460,514326,PATSPINLTD,"PATSPIN INDIA",0,,0,0.01,1,EQ,BSE,BSE
131668484,514330,ONEGLOBAL,"ONE GLOBAL SERVICE PROVIDER LI",0,,0,0.05,1,EQ,BSE,BSE
131673092,514348,WINSOME,"WINSOME YARNS",0,,0,0.01,1,EQ,BSE,BSE
131674628,514354,PREMIERPOL,"PREMIER POLYFILM",0,,0,0.01,1,EQ,BSE,BSE
131675652,514358,EVERFIN,"EVERLON FINANCIALS",0,,0,0.05,1,EQ,BSE,BSE
131676164,514360,KRRAIL,"K&R RAIL ENGINEERING",0,,0,0.01,1,EQ,BSE,BSE
131680772,514378,YARNSYN,"YARN SYNDICATE",0,,0,0.01,1,EQ,BSE,BSE
131682820,514386,GUJCOTEX,"GUJARAT COTEX",0,,0,0.01,1,EQ,BSE,BSE
131686916,514402,ECOHOTELS,"ECO HOTELS AND RESORTS",0,,0,0.01,1,EQ,BSE,BSE
131689476,514412,SARUPINDUS,"SARUP INDUSTRIES",0,,0,0.01,1,EQ,BSE,BSE
131691012,514418,MANORG,"MANGALAM ORGANICS",0,,0,0.05,1,EQ,BSE,BSE
131693572,514428,HINDADH,"HINDUSTAN ADHESIVES",0,,0,0.05,1,EQ,BSE,BSE
131696644,514440,BPAGRI,"BLUE PEARL AGRIVENTURES LIMITE",0,,0,0.01,1,EQ,BSE,BSE
131697156,514442,SRIKPRIND,"SRI KPR INDUSTRIES",0,,0,0.01,1,EQ,BSE,BSE
131698180,514446,LSIND,"LS INDUSTRIES",0,,0,0.01,1,EQ,BSE,BSE
131698692,514448,JYOTIRES,"JYOTI RESINS & ADHESIVES",0,,0,0.05,1,EQ,BSE,BSE
131699204,514450,MHLXMIRU,"MAHALAXMI RUBTECH",0,,0,0.05,1,EQ,BSE,BSE
131700228,514454,SOUTLAT,"SOUTHERN LATEX",0,,0,0.01,1,EQ,BSE,BSE
131701764,514460,OSWAYRN,"OSWAL YARNS",0,,0,0.01,1,EQ,BSE,BSE
131704324,514470,WINSOMTX,"WINSOME TEXTILE INDUSTRIES",0,,0,0.01,1,EQ,BSE,BSE
131842052,515008,MODINSU,"MODERN INSULATORS",0,,0,0.05,1,EQ,BSE,BSE
131844612,515018,REGENCERAM,"REGENCY CERAMICS",0,,0,0.01,1,EQ,BSE,BSE
131847684,515030,ASAHIINDIA,"ASAHI INDIA GLASS",0,,0,0.05,1,EQ,BSE,BSE
131849476,515037,MURUDCERA,"MURUDESHWAR CERAMICS",0,,0,0.01,1,EQ,BSE,BSE
131851012,515043,SEKURITIND,"SAINT-GOBAIN SEKURIT INDIA",0,,0,0.05,1,EQ,BSE,BSE
131854084,515055,ANANTRAJ,"ANANT RAJ",0,,0,0.05,1,EQ,BSE,BSE
131855108,515059,MADHUDIN,"MADHUSUDAN INDUSTRIES",0,,0,0.01,1,EQ,BSE,BSE
131861764,515085,RESTILE,"RESTILE CERAMICS",0,,0,0.01,1,EQ,BSE,BSE
131863812,515093,MADHAV,"MADHAV MARBLES & GRANITES",0,,0,0.01,1,EQ,BSE,BSE
131872516,515127,RAMASIGNS,"RAMASIGNS INDUSTRIES ",0,,0,0.01,1,EQ,BSE,BSE
131877636,515147,HALDYNGL,"HALDYN GLASS",0,,0,0.05,1,EQ,BSE,BSE
132096772,516003,DUROPLY,"DUROPLY INDUSTRIES",0,,0,0.05,1,EQ,BSE,BSE
132100100,516016,SHREYANIND,"SHREYANS INDUSTRIES",0,,0,0.05,1,EQ,BSE,BSE
132101124,516020,AGIOPAPER,"AGIO PAPER & INDUSTRIES",0,,0,0.01,1,EQ,BSE,BSE
132101636,516022,STARPAPER,"STAR PAPER MILLS",0,,0,0.05,1,EQ,BSE,BSE
132103684,516030,PAKKA,"PAKKA",0,,0,0.05,1,EQ,BSE,BSE
132104196,516032,TAHMARENT,"TAHMAR ENTERPRISES",0,,0,0.01,1,EQ,BSE,BSE
132111876,516062,NATPLY,"NATIONAL PLYWOOD INDUSTRIES LT",0,,0,0.01,1,EQ,BSE,BSE
132112388,516064,ARROWGREEN,"ARROW GREENTECH ",0,,0,0.05,1,EQ,BSE,BSE
132114436,516072,VISHNU,"VISHNU CHEMICALS",0,,0,0.05,1,EQ,BSE,BSE
132115972,516078,JUMBO,"JUMBO BAG",0,,0,0.01,1,EQ,BSE,BSE
